NND_ID,HL_LOC,NND_LABEL,FROM_UNIQUE_ID,FROM_QUESTION_NM,FROM_CODE_SET_NM,CONCEPT_CD,CONCEPT_PREFERRED_NM,FROM_CODE,FROM_DISPLAY_NM,NBS_CLASS_CD,TO_UNIQUE_ID,TO_QUESTION_NM,TO_CODE_SET_NM,TO_CODE,TO_DISPLAY_NM,NOTES,,,
STD123,OBX-3.0,Nontreponemal serologic syphilis test result (quantitative,STD123,Nontreponemal Serologic Syphilis Test Result (Quan,PHVS_QUANTITATIVESYPHILISTESTRESULT_STD,STD131072,1:131072,18,1:131072,CODE_VALUE_GENERAL,Quantitative Syphilis Test Result,Quantitative Syphilis Test Result,Quantitative Syphilis Test Result,131072,1:131072,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('STD123', 'OBX-3.0', 'Nontreponemal serologic syphilis test result (quantitative', 'STD123', 'Nontreponemal Serologic Syphilis Test Result (Quan', 'PHVS_QUANTITATIVESYPHILISTESTRESULT_STD', 'STD131072', '1:131072', '18', '1:131072', 'CODE_VALUE_GENERAL', 'Quantitative Syphilis Test Result', 'Quantitative Syphilis Test Result', 'Quantitative Syphilis Test Result', '131072', '1:131072', '');"
STD123,OBX-3.0,Nontreponemal serologic syphilis test result (quantitative,STD123,Nontreponemal Serologic Syphilis Test Result (Quan,PHVS_QUANTITATIVESYPHILISTESTRESULT_STD,STD262144,1:262144,19,1:262144,CODE_VALUE_GENERAL,Quantitative Syphilis Test Result,Quantitative Syphilis Test Result,Quantitative Syphilis Test Result,262144,1:262144,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('STD123', 'OBX-3.0', 'Nontreponemal serologic syphilis test result (quantitative', 'STD123', 'Nontreponemal Serologic Syphilis Test Result (Quan', 'PHVS_QUANTITATIVESYPHILISTESTRESULT_STD', 'STD262144', '1:262144', '19', '1:262144', 'CODE_VALUE_GENERAL', 'Quantitative Syphilis Test Result', 'Quantitative Syphilis Test Result', 'Quantitative Syphilis Test Result', '262144', '1:262144', '');"
STD123,OBX-3.0,Nontreponemal serologic syphilis test result (quantitative,STD123,Nontreponemal Serologic Syphilis Test Result (Quan,PHVS_QUANTITATIVESYPHILISTESTRESULT_STD,STD524288,1:524288,20,1:524288,CODE_VALUE_GENERAL,Quantitative Syphilis Test Result,Quantitative Syphilis Test Result,Quantitative Syphilis Test Result,524288,1:524288,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('STD123', 'OBX-3.0', 'Nontreponemal serologic syphilis test result (quantitative', 'STD123', 'Nontreponemal Serologic Syphilis Test Result (Quan', 'PHVS_QUANTITATIVESYPHILISTESTRESULT_STD', 'STD524288', '1:524288', '20', '1:524288', 'CODE_VALUE_GENERAL', 'Quantitative Syphilis Test Result', 'Quantitative Syphilis Test Result', 'Quantitative Syphilis Test Result', '524288', '1:524288', '');"
STD123,OBX-3.0,Nontreponemal serologic syphilis test result (quantitative,STD123,Nontreponemal Serologic Syphilis Test Result (Quan,PHVS_QUANTITATIVESYPHILISTESTRESULT_STD,STD4,1:04,3,1:04,CODE_VALUE_GENERAL,Quantitative Syphilis Test Result,Quantitative Syphilis Test Result,Quantitative Syphilis Test Result,4,1:04,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('STD123', 'OBX-3.0', 'Nontreponemal serologic syphilis test result (quantitative', 'STD123', 'Nontreponemal Serologic Syphilis Test Result (Quan', 'PHVS_QUANTITATIVESYPHILISTESTRESULT_STD', 'STD4', '0.0444444444444444', '3', '0.0444444444444444', 'CODE_VALUE_GENERAL', 'Quantitative Syphilis Test Result', 'Quantitative Syphilis Test Result', 'Quantitative Syphilis Test Result', '4', '0.0444444444444444', '');"
STD123,OBX-3.0,Nontreponemal serologic syphilis test result (quantitative,STD123,Nontreponemal Serologic Syphilis Test Result (Quan,PHVS_QUANTITATIVESYPHILISTESTRESULT_STD,STD16,1:16,5,1:16,CODE_VALUE_GENERAL,Quantitative Syphilis Test Result,Quantitative Syphilis Test Result,Quantitative Syphilis Test Result,16,1:16,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('STD123', 'OBX-3.0', 'Nontreponemal serologic syphilis test result (quantitative', 'STD123', 'Nontreponemal Serologic Syphilis Test Result (Quan', 'PHVS_QUANTITATIVESYPHILISTESTRESULT_STD', 'STD16', '0.0527777777777778', '5', '0.0527777777777778', 'CODE_VALUE_GENERAL', 'Quantitative Syphilis Test Result', 'Quantitative Syphilis Test Result', 'Quantitative Syphilis Test Result', '16', '0.0527777777777778', '');"
STD123,OBX-3.0,Nontreponemal serologic syphilis test result (quantitative,STD123,Nontreponemal Serologic Syphilis Test Result (Quan,PHVS_QUANTITATIVESYPHILISTESTRESULT_STD,STD256,0.219444444,9,0.219444444,CODE_VALUE_GENERAL,Quantitative Syphilis Test Result,Quantitative Syphilis Test Result,Quantitative Syphilis Test Result,256,0.219444444,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('STD123', 'OBX-3.0', 'Nontreponemal serologic syphilis test result (quantitative', 'STD123', 'Nontreponemal Serologic Syphilis Test Result (Quan', 'PHVS_QUANTITATIVESYPHILISTESTRESULT_STD', 'STD256', '0.219444444', '9', '0.219444444', 'CODE_VALUE_GENERAL', 'Quantitative Syphilis Test Result', 'Quantitative Syphilis Test Result', 'Quantitative Syphilis Test Result', '256', '0.219444444', '');"
STD123,OBX-3.0,Nontreponemal serologic syphilis test result (quantitative,STD123,Nontreponemal Serologic Syphilis Test Result (Quan,PHVS_QUANTITATIVESYPHILISTESTRESULT_STD,STD32,1:32,6,1:32,CODE_VALUE_GENERAL,Quantitative Syphilis Test Result,Quantitative Syphilis Test Result,Quantitative Syphilis Test Result,32,1:32,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('STD123', 'OBX-3.0', 'Nontreponemal serologic syphilis test result (quantitative', 'STD123', 'Nontreponemal Serologic Syphilis Test Result (Quan', 'PHVS_QUANTITATIVESYPHILISTESTRESULT_STD', 'STD32', '0.0638888888888889', '6', '0.0638888888888889', 'CODE_VALUE_GENERAL', 'Quantitative Syphilis Test Result', 'Quantitative Syphilis Test Result', 'Quantitative Syphilis Test Result', '32', '0.0638888888888889', '');"
STD123,OBX-3.0,Nontreponemal serologic syphilis test result (quantitative,STD123,Nontreponemal Serologic Syphilis Test Result (Quan,PHVS_QUANTITATIVESYPHILISTESTRESULT_STD,STD64,0.086111111,7,0.086111111,CODE_VALUE_GENERAL,Quantitative Syphilis Test Result,Quantitative Syphilis Test Result,Quantitative Syphilis Test Result,64,0.086111111,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('STD123', 'OBX-3.0', 'Nontreponemal serologic syphilis test result (quantitative', 'STD123', 'Nontreponemal Serologic Syphilis Test Result (Quan', 'PHVS_QUANTITATIVESYPHILISTESTRESULT_STD', 'STD64', '0.086111111', '7', '0.086111111', 'CODE_VALUE_GENERAL', 'Quantitative Syphilis Test Result', 'Quantitative Syphilis Test Result', 'Quantitative Syphilis Test Result', '64', '0.086111111', '');"
STD123,OBX-3.0,Nontreponemal serologic syphilis test result (quantitative,STD123,Nontreponemal Serologic Syphilis Test Result (Quan,PHVS_QUANTITATIVESYPHILISTESTRESULT_STD,STD128,0.130555556,8,0.130555556,CODE_VALUE_GENERAL,Quantitative Syphilis Test Result,Quantitative Syphilis Test Result,Quantitative Syphilis Test Result,128,0.130555556,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('STD123', 'OBX-3.0', 'Nontreponemal serologic syphilis test result (quantitative', 'STD123', 'Nontreponemal Serologic Syphilis Test Result (Quan', 'PHVS_QUANTITATIVESYPHILISTESTRESULT_STD', 'STD128', '0.130555556', '8', '0.130555556', 'CODE_VALUE_GENERAL', 'Quantitative Syphilis Test Result', 'Quantitative Syphilis Test Result', 'Quantitative Syphilis Test Result', '128', '0.130555556', '');"
STD123,OBX-3.0,Nontreponemal serologic syphilis test result (quantitative,STD123,Nontreponemal Serologic Syphilis Test Result (Quan,PHVS_QUANTITATIVESYPHILISTESTRESULT_STD,STD8,1:08,4,1:08,CODE_VALUE_GENERAL,Quantitative Syphilis Test Result,Quantitative Syphilis Test Result,Quantitative Syphilis Test Result,8,1:08,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('STD123', 'OBX-3.0', 'Nontreponemal serologic syphilis test result (quantitative', 'STD123', 'Nontreponemal Serologic Syphilis Test Result (Quan', 'PHVS_QUANTITATIVESYPHILISTESTRESULT_STD', 'STD8', '0.0472222222222222', '4', '0.0472222222222222', 'CODE_VALUE_GENERAL', 'Quantitative Syphilis Test Result', 'Quantitative Syphilis Test Result', 'Quantitative Syphilis Test Result', '8', '0.0472222222222222', '');"
STD123,OBX-3.0,Nontreponemal serologic syphilis test result (quantitative,STD123,Nontreponemal Serologic Syphilis Test Result (Quan,PHVS_QUANTITATIVESYPHILISTESTRESULT_STD,STD2,1:02,2,1:02,CODE_VALUE_GENERAL,Quantitative Syphilis Test Result,Quantitative Syphilis Test Result,Quantitative Syphilis Test Result,2,1:02,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('STD123', 'OBX-3.0', 'Nontreponemal serologic syphilis test result (quantitative', 'STD123', 'Nontreponemal Serologic Syphilis Test Result (Quan', 'PHVS_QUANTITATIVESYPHILISTESTRESULT_STD', 'STD2', '0.0430555555555556', '2', '0.0430555555555556', 'CODE_VALUE_GENERAL', 'Quantitative Syphilis Test Result', 'Quantitative Syphilis Test Result', 'Quantitative Syphilis Test Result', '2', '0.0430555555555556', '');"
STD126,OBX-3.0,Nontreponemal Serologic Syphilis Test Result (Qualitative),STD126,Nontreponemal serologic syphilis test result (qual,PHVS_LABTESTREACTIVITY_NND,11214006,Reactive,2,Reactive (qualifier value),CODE_VALUE_GENERAL,Quantitative Syphilis Test Result,Quantitative Syphilis Test Result,Quantitative Syphilis Test Result,999999,Unknown,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('STD126', 'OBX-3.0', 'Nontreponemal Serologic Syphilis Test Result (Qualitative)', 'STD126', 'Nontreponemal serologic syphilis test result (qual', 'PHVS_LABTESTREACTIVITY_NND', '11214006', 'Reactive', '2', 'Reactive (qualifier value)', 'CODE_VALUE_GENERAL', 'Quantitative Syphilis Test Result', 'Quantitative Syphilis Test Result', 'Quantitative Syphilis Test Result', '999999', 'Unknown', '');"
STD126,OBX-3.0,Nontreponemal Serologic Syphilis Test Result (Qualitative),STD126,Nontreponemal serologic syphilis test result (qual,PHVS_LABTESTREACTIVITY_NND,UNK,unknown,3,Unknown,CODE_VALUE_GENERAL,Quantitative Syphilis Test Result,Quantitative Syphilis Test Result,Quantitative Syphilis Test Result,999999,Unknown,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('STD126', 'OBX-3.0', 'Nontreponemal Serologic Syphilis Test Result (Qualitative)', 'STD126', 'Nontreponemal serologic syphilis test result (qual', 'PHVS_LABTESTREACTIVITY_NND', 'UNK', 'unknown', '3', 'Unknown', 'CODE_VALUE_GENERAL', 'Quantitative Syphilis Test Result', 'Quantitative Syphilis Test Result', 'Quantitative Syphilis Test Result', '999999', 'Unknown', '');"
STD126,OBX-3.0,Nontreponemal Serologic Syphilis Test Result (Qualitative),STD126,Nontreponemal serologic syphilis test result (qual,PHVS_LABTESTREACTIVITY_NND,131194007,Non-Reactive,1,Non-Reactive (qualifier value),CODE_VALUE_GENERAL,Quantitative syphlilis test result,Quantitative syphlilis test result,Quantitative syphlilis test result,NR,Nonreactive,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('STD126', 'OBX-3.0', 'Nontreponemal Serologic Syphilis Test Result (Qualitative)', 'STD126', 'Nontreponemal serologic syphilis test result (qual', 'PHVS_LABTESTREACTIVITY_NND', '131194007', 'Non-Reactive', '1', 'Non-Reactive (qualifier value)', 'CODE_VALUE_GENERAL', 'Quantitative syphlilis test result', 'Quantitative syphlilis test result', 'Quantitative syphlilis test result', 'NR', 'Nonreactive', '');"
STD121,OBX-3.0,Clinician-observed lesion(s) indicative of syphilis,STD121,Anatomic Site of Sign/Symptom,PHVS_CLINICIANOBSERVEDLESIONS_STD,123851003,Mouth/Oral cavity,123851003,Mouth/Oral cavity,CODE_VALUE_GENERAL,G=Mouth/Oral cavity,G=Mouth/Oral cavity,G=Mouth/Oral cavity,Y,Yes,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('STD121', 'OBX-3.0', 'Clinician-observed lesion(s) indicative of syphilis', 'STD121', 'Anatomic Site of Sign/Symptom', 'PHVS_CLINICIANOBSERVEDLESIONS_STD', '123851003', 'Mouth/Oral cavity', '123851003', 'Mouth/Oral cavity', 'CODE_VALUE_GENERAL', 'G=Mouth/Oral cavity', 'G=Mouth/Oral cavity', 'G=Mouth/Oral cavity', 'Y', 'Yes', '');"
STD121,OBX-3.0,Clinician-observed lesion(s) indicative of syphilis,STD121,Anatomic Site of Sign/Symptom,PHVS_CLINICIANOBSERVEDLESIONS_STD,610000316,PENIS,610000316,PENIS,CODE_VALUE_GENERAL,B=Penis,B=Penis,B=Penis,Y,Yes,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('STD121', 'OBX-3.0', 'Clinician-observed lesion(s) indicative of syphilis', 'STD121', 'Anatomic Site of Sign/Symptom', 'PHVS_CLINICIANOBSERVEDLESIONS_STD', '610000316', 'PENIS', '610000316', 'PENIS', 'CODE_VALUE_GENERAL', 'B=Penis', 'B=Penis', 'B=Penis', 'Y', 'Yes', '');"
STD121,OBX-3.0,Clinician-observed lesion(s) indicative of syphilis,STD121,Anatomic Site of Sign/Symptom,PHVS_CLINICIANOBSERVEDLESIONS_STD,610000317,SCROTUM,610000317,SCROTUM,CODE_VALUE_GENERAL,C=Scrotum,C=Scrotum,C=Scrotum,Y,Yes,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('STD121', 'OBX-3.0', 'Clinician-observed lesion(s) indicative of syphilis', 'STD121', 'Anatomic Site of Sign/Symptom', 'PHVS_CLINICIANOBSERVEDLESIONS_STD', '610000317', 'SCROTUM', '610000317', 'SCROTUM', 'CODE_VALUE_GENERAL', 'C=Scrotum', 'C=Scrotum', 'C=Scrotum', 'Y', 'Yes', '');"
STD121,OBX-3.0,Clinician-observed lesion(s) indicative of syphilis,STD121,Anatomic Site of Sign/Symptom,PHVS_CLINICIANOBSERVEDLESIONS_STD,610000318,TORSO,610000318,TORSO,CODE_VALUE_GENERAL,J=Torso,J=Torso,J=Torso,Y,Yes,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('STD121', 'OBX-3.0', 'Clinician-observed lesion(s) indicative of syphilis', 'STD121', 'Anatomic Site of Sign/Symptom', 'PHVS_CLINICIANOBSERVEDLESIONS_STD', '610000318', 'TORSO', '610000318', 'TORSO', 'CODE_VALUE_GENERAL', 'J=Torso', 'J=Torso', 'J=Torso', 'Y', 'Yes', '');"
STD121,OBX-3.0,Clinician-observed lesion(s) indicative of syphilis,STD121,Anatomic Site of Sign/Symptom,PHVS_CLINICIANOBSERVEDLESIONS_STD,610000320,VAGINA,610000320,VAGINA,CODE_VALUE_GENERAL,D=Vagina,D=Vagina,D=Vagina,Y,Yes,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('STD121', 'OBX-3.0', 'Clinician-observed lesion(s) indicative of syphilis', 'STD121', 'Anatomic Site of Sign/Symptom', 'PHVS_CLINICIANOBSERVEDLESIONS_STD', '610000320', 'VAGINA', '610000320', 'VAGINA', 'CODE_VALUE_GENERAL', 'D=Vagina', 'D=Vagina', 'D=Vagina', 'Y', 'Yes', '');"
STD121,OBX-3.0,Clinician-observed lesion(s) indicative of syphilis,STD121,Anatomic Site of Sign/Symptom,PHVS_CLINICIANOBSERVEDLESIONS_STD,18911002,Penis,18911002,Penis,CODE_VALUE_GENERAL,B=Penis,B=Penis,B=Penis,Y,Yes,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('STD121', 'OBX-3.0', 'Clinician-observed lesion(s) indicative of syphilis', 'STD121', 'Anatomic Site of Sign/Symptom', 'PHVS_CLINICIANOBSERVEDLESIONS_STD', '18911002', 'Penis', '18911002', 'Penis', 'CODE_VALUE_GENERAL', 'B=Penis', 'B=Penis', 'B=Penis', 'Y', 'Yes', '');"
STD121,OBX-3.0,Clinician-observed lesion(s) indicative of syphilis,STD121,Anatomic Site of Sign/Symptom,PHVS_CLINICIANOBSERVEDLESIONS_STD,610000315,OTHER,610000315,OTHER,CODE_VALUE_GENERAL,O=Other anatomic site not represented in other defined anatomic sites,O=Other anatomic site not represented in other defined anatomic sites,O=Other anatomic site not represented in other defined anatomic sites,Y,Yes,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('STD121', 'OBX-3.0', 'Clinician-observed lesion(s) indicative of syphilis', 'STD121', 'Anatomic Site of Sign/Symptom', 'PHVS_CLINICIANOBSERVEDLESIONS_STD', '610000315', 'OTHER', '610000315', 'OTHER', 'CODE_VALUE_GENERAL', 'O=Other anatomic site not represented in other defined anatomic sites', 'O=Other anatomic site not represented in other defined anatomic sites', 'O=Other anatomic site not represented in other defined anatomic sites', 'Y', 'Yes', '');"
STD121,OBX-3.0,Clinician-observed lesion(s) indicative of syphilis,STD121,Anatomic Site of Sign/Symptom,PHVS_CLINICIANOBSERVEDLESIONS_STD,610000309,"EXTREMITIES(ARMS, LEGS, ETC.)",610000309,"EXTREMITIES(ARMS, LEGS, ETC.)",CODE_VALUE_GENERAL,"K=Extremities (Arms, legs, feet, hands)","K=Extremities (Arms, legs, feet, hands)","K=Extremities (Arms, legs, feet, hands)",Y,Yes,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('STD121', 'OBX-3.0', 'Clinician-observed lesion(s) indicative of syphilis', 'STD121', 'Anatomic Site of Sign/Symptom', 'PHVS_CLINICIANOBSERVEDLESIONS_STD', '610000309', 'EXTREMITIES(ARMS, LEGS, ETC.)', '610000309', 'EXTREMITIES(ARMS, LEGS, ETC.)', 'CODE_VALUE_GENERAL', 'K=Extremities (Arms, legs, feet, hands)', 'K=Extremities (Arms, legs, feet, hands)', 'K=Extremities (Arms, legs, feet, hands)', 'Y', 'Yes', '');"
STD121,OBX-3.0,Clinician-observed lesion(s) indicative of syphilis,STD121,Anatomic Site of Sign/Symptom,PHVS_CLINICIANOBSERVEDLESIONS_STD,610000319,UNKNOWN,610000319,UNKNOWN,CODE_VALUE_GENERAL,U=Unknown (lesion location),U=Unknown (lesion location),U=Unknown (lesion location),Y,Yes,,,,"INSERT INTO LOOKUP_NNDLookup (NND_ID, HL_LOC, NND_LABEL, FROM_UNIQUE_ID, FROM_QUESTION_NM, FROM_CODE_SET_NM, CONCEPT_CD, CONCEPT_PREFERRED_NM, FROM_CODE, FROM_DISPLAY_NM, NBS_CLASS_CD, TO_UNIQUE_ID, TO_QUESTION_NM, TO_CODE_SET_NM, TO_CODE, TO_DISPLAY_NM, NOTES) VALUES ('STD121', 'OBX-3.0', 'Clinician-observed lesion(s) indicative of syphilis', 'STD121', 'Anatomic Site of Sign/Symptom', 'PHVS_CLINICIANOBSERVEDLESIONS_STD', '610000319', 'UNKNOWN', '610000319', 'UNKNOWN', 'CODE_VALUE_GENERAL', 'U=Unknown (lesion location)', 'U=Unknown (lesion location)', 'U=Unknown (lesion location)', 'Y', 'Yes', '');"
